Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week or Initial Confirmed COVID-19 Case this Week,County,Geolocation,Initial Confirmed COVID-19 Case This Week,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel,Reason for Not Testing Residents - Uncertainty About Reimbursement,Reason for Not Testing Residents - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel - Lack of Access to Trained Personnel,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents",Reporting Interval,Has Facility Performed Tests Since Last Report,COVID-19 Non-Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Non-Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Number of Residents with a New Positive COVID-19 Test Result,Number of Residents with a New Positive COVID-19 Test Result with Positive Antigen Test Only,Number of Residents with a New Positive COVID-19 Test Result with Positive NAAT (PCR) Test Only,Number of Residents with a New Positive COVID-19 Test Result with Positive Antigen Test AND Negative NAAT (PCR) Test,Number of Residents with a New Positive COVID-19 Test Result with Any Other Combination of Antigen Test and/or NAAT (PCR) Test with At Least One Positive Test,Number of Residents with a New Positive COVID-19 Test Result who are Reinfected,Number of Residents with a New Positive COVID-19 Test Result who are Reinfected and Symptomatic,Number of Residents with a New Positive COVID-19 Test Result who are Reinfected and Asymptomatic,Number of Residents with New Influenza,Number of Residents with Acute Respiratory Illness Symptoms Excluding COVID-19 and/or Influenza,Number of Residents with Confirmed Coinfection with Influenza and COVID-19,During Past Two Weeks Average Time to Receive COVID-19 Test Results from Non-Point-of-Care Tests,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result with Positive Antigen Test Only,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result with Positive NAAT (PCR) Test Only,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result with Positive Antigen Test AND Negative NAAT (PCR) Test,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result with Any Other Combination of Antigen Test and/or NAAT (PCR) Test with At Least One Positive Test,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result who are Reinfected,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result who are Reinfected and Symptomatic,Number of Staff and/or Personnel with a New Positive COVID-19 Test Result who are Reinfected and Asymptomatic,Number of Staff and/or Personnel with New Influenza,Number of Staff and/or Personnel with Acute Respiratory Illness Symptoms Excluding COVID-19 and/or Influenza,Number of Staff and/or Personnel with Confirmed Coinfection with Influenza and COVID-19
07/05/2020,075085,ST MARY HOME,2021 ALBANY AVE,WEST HARTFORD,CT,06117,Y,Y,0,7,0,97,0,9,1,22,0,10,256,147,Y,Y,Y,N,0,39,0,3,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,659.86,68.03,10.31,N,Hartford,POINT (-72.726476 41.786082),N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Week 07 - Jul  5,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2020,075060,SALMON BROOK REHAB AND NURSING,72 SALMON BROOK DRIVE,GLASTONBURY,CT,06033,Y,Y,0,21,0,48,0,15,0,40,0,20,126,94,,,,,1,29,0,13,0,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,510.64,212.77,41.67,N,Hartford,POINT (-72.603458 41.716521),N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,3,2,Y,0,0,Week 27 - Nov 22,,,,,,,,,,,,,,,,,,,,,,,,,,
07/26/2020,075183,FOX HILL CENTER,1253 HARTFORD TNPK,ROCKVILLE,CT,06066,Y,Y,0,18,0,75,0,0,0,29,0,16,150,81,Y,Y,Y,N,0,32,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,,,,,925.93,197.53,21.33,N,Tolland,POINT (-72.434371 41.858421),N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Week 10 - Jul 26,,,,,,,,,,,,,,,,,,,,,,,,,,
05/30/2021,075159,CASSENA CARE AT NORWALK,23 PROSPECT AVENUE,NORWALK,CT,06850,Y,Y,0,43,0,74,,67,0,54,0,29,150,117,,,,,0,40,0,15,0,0,N,N,N,N,,,,,,,,,,,,,N,,,,,632.48,247.86,39.19,N,Fairfield,POINT (-73.422102 41.114044),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0,0,,0,0,Week 54 - May 30,Y,1,60,0,,,,,,,,0,0,0,1-2 DAYS,0,,,,,,,,0,0,0
04/04/2021,075082,HUGHES HEALTH AND REHABILITATION,29 HIGHLAND ST,WEST HARTFORD,CT,06119,Y,Y,0,11,0,72,,37,0,18,0,5,92,96,,,,,0,15,0,1,0,0,Y,Y,Y,Y,,,,,,,,,,,,,N,,,,,750,52.08,6.94,N,Hartford,POINT (-72.718027 41.767504),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,3,0,,0,0,Week 46 - Apr  4,Y,0,175,0,0,0,0,0,0,0,0,0,0,0,1-2 DAYS,0,0,0,0,0,0,0,0,0,0,0
10/04/2020,075079,NORWICH SUB-ACUTE AND NURSING,93 WEST TOWN STREET,NORWICH,CT,06360,Y,Y,0,0,0,2,0,0,0,14,0,0,120,101,,,,,0,2,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,19.8,0,0,N,New London,POINT (-72.102507 41.551457),N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,0,Week 20 - Oct  4,,,,,,,,,,,,,,,,,,,,,,,,,,
05/23/2021,075146,MIDDLEBURY CONVALESCENT HOME,778 MIDDLEBURY RD,MIDDLEBURY,CT,06762,Y,Y,0,2,0,38,,0,0,22,0,14,58,36,,,,,0,31,0,0,0,0,N,N,N,N,,,,,,,,,,,,,N,,,,,1055.56,388.89,36.84,N,New Haven,POINT (-73.115064 41.537781),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,1,0,,0,0,Week 53 - May 23,Y,0,13,0,,,,,,,,0,0,0,1-2 DAYS,0,,,,,,,,0,0,0
01/24/2021,075034,"CAROLTON CHRONIC & CONV HOSP,",400 MILL PLAIN RD,FAIRFIELD,CT,06430,Y,Y,5,32,0,46,,8,0,22,0,17,160,109,,,,,0,58,0,14,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,422.02,155.96,36.96,N,Fairfield,POINT (-73.265827 41.14486),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,106,264,,0,0,Week 36 - Jan 24,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,3-7 DAYS,0,0,0,0,0,0,0,0,0,0,0
08/02/2020,075105,REGALCARE AT TORRINGTON,80 FERN DR,TORRINGTON,CT,06790,Y,Y,0,0,0,18,0,52,1,20,0,13,75,61,Y,Y,N,N,0,22,0,33,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,295.08,213.11,72.22,N,Litchfield,POINT (-73.109 41.81049),N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Week 11 - Aug  2,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2021,075070,APPLE REHAB SAYBROOK,1775 BOSTON POST RD,OLD SAYBROOK,CT,06475,Y,Y,0,2,0,68,,46,0,27,0,17,120,56,,,,,0,37,0,21,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1214.29,303.57,25,N,Middlesex,POINT (-72.42083 41.284184),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0,0,,0,0,Week 33 - Jan  3,Y,51,62,0,0,0,0,0,0,0,0,0,0,0,3-7 DAYS,0,0,0,0,0,0,0,0,0,0,0
05/24/2020,075089,APPLE REHAB MIDDLETOWN,600 HIGHLAND AVE,MIDDLETOWN,CT,06457,Y,Y,1,1,17,17,0,0,0,0,0,0,70,43,Y,N,Y,N,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,395.35,0,0,,Middlesex,POINT (-72.654814 41.532381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.35,0,Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,
04/25/2021,075111,WOLCOTT HALL NURSING CTR,215 FOREST ST,TORRINGTON,CT,06790,Y,Y,0,1,0,18,,3,0,14,0,0,60,43,,,,,0,24,0,0,0,0,N,N,N,N,,,,,,,,,,,,,N,,,,,418.6,0,0,N,Litchfield,POINT (-73.128142 41.80896),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,0,68,,0,0,Week 49 - Apr 25,Y,0,0,0,,,,,,,,0,0,0,1-2 DAYS,0,,,,,,,,0,0,0
04/18/2021,075074,"FILOSA, FOR NURSING & REHABILITATION",13 HAKIM ST,DANBURY,CT,06810,Y,Y,0,0,0,10,,0,0,10,0,0,64,47,,,,,0,23,0,2,0,0,N,N,N,N,,,,,,,,,,,,,N,,,,,212.77,0,0,N,Fairfield,POINT (-73.473539 41.395415),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,48,67,,0,0,Week 48 - Apr 18,Y,0,81,0,0,0,0,0,0,0,0,0,0,0,1-2 DAYS,0,0,0,0,0,0,0,0,0,0,0
01/03/2021,075017,MONTOWESE HEALTH & REHABILITATION CENTER,163 QUINNIPIAC AVENUE,NORTH HAVEN,CT,06473,Y,Y,12,185,0,37,,19,0,42,0,30,190,118,,,,,4,37,0,5,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,313.56,254.24,81.08,N,New Haven,POINT (-72.863569 41.346922),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,19,255,,0,0,Week 33 - Jan  3,Y,82,265,0,0,0,0,0,0,0,0,0,0,0,1-2 DAYS,4,3,0,0,1,0,0,0,0,0,0
01/24/2021,075159,CASSENA CARE AT NORWALK,23 PROSPECT AVENUE,NORWALK,CT,06850,Y,Y,0,43,0,73,,67,0,42,0,29,150,113,,,,,2,36,0,15,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,646.02,256.64,39.73,N,Fairfield,POINT (-73.422102 41.114044),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,53,142,,0,0,Week 36 - Jan 24,Y,104,134,0,0,0,0,0,0,0,0,0,0,0,1-2 DAYS,2,0,0,0,2,0,0,0,0,0,0
08/30/2020,075060,SALMON BROOK REHAB AND NURSING,72 SALMON BROOK DRIVE,GLASTONBURY,CT,06033,Y,Y,0,21,0,48,0,11,1,35,0,20,126,98,,,,,0,28,0,12,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,489.8,204.08,41.67,N,Hartford,POINT (-72.603458 41.716521),N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,N,,,,0,0,Week 15 - Aug 30,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2021,075078,WESTVIEW NURSING CARE & REHAB,150 WARE RD,DAYVILLE,CT,06241,Y,Y,0,10,0,83,,36,0,56,0,18,103,89,,,,,1,37,0,48,0,0,N,N,N,N,,,,,,,,,,,,,N,,,,,932.58,202.25,21.69,N,Windham,POINT (-71.872542 41.880358),N,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,92,27,,0,0,Week 47 - Apr 11,Y,0,134,0,0,0,0,0,0,0,0,0,0,0,<1 DAY,1,1,0,0,0,0,0,0,0,0,0
